      0.30999997      1.07616098      0.92893620      0.79531280      0.68331724      0.60508054      0.57456285      0.59910140      0.67269793      0.78161534      0.91330311      1.05930289      1.21446393
      0.31999997      1.07759429      0.93059629      0.79725118      0.68557235      0.60762608      0.57724299      0.60167224      0.67498852      0.78358761      0.91499157      1.06075898      1.21573420
      0.32999997      1.07907111      0.93230599      0.79924618      0.68789131      0.61024131      0.57999523      0.60431324      0.67734371      0.78561730      0.91673037      1.06225920      1.21704340
      0.33999997      1.08059126      0.93406502      0.80129735      0.69027346      0.61292533      0.58281856      0.60702346      0.67976283      0.78770396      0.91851922      1.06380337      1.21839142
      0.34999997      1.08215455      0.93587310      0.80340429      0.69271816      0.61567723      0.58571193      0.60980200      0.68224520      0.78984716      0.92035785      1.06539129      1.21977811
      0.35999997      1.08376080      0.93772995      0.80556654      0.69522475      0.61849613      0.58867433      0.61264793      0.68479012      0.79204642      0.92224594      1.06702278      1.22120336
      0.36999997      1.08540981      0.93963528      0.80778366      0.69779256      0.62138109      0.59170471      0.61556030      0.68739691      0.79430129      0.92418319      1.06869762      1.22266702
      0.37999997      1.08710140      0.94158879      0.81005521      0.70042091      0.62433121      0.59480204      0.61853818      0.69006486      0.79661128      0.92616930      1.07041562      1.22416896
      0.38999997      1.08883537      0.94359019      0.81238073      0.70310913      0.62734556      0.59796527      0.62158063      0.69279326      0.79897593      0.92820395      1.07217657      1.22570904
      0.39999997      1.09061151      0.94563918      0.81475975      0.70585654      0.63042323      0.60119337      0.62468671      0.69558141      0.80139474      0.93028682      1.07398026      1.22728711
      0.40999997      1.09242961      0.94773543      0.81719181      0.70866244      0.63356330      0.60448529      0.62785546      0.69842860      0.80386723      0.93241759      1.07582647      1.22890302
      0.41999997      1.09428948      0.94987865      0.81967643      0.71152614      0.63676483      0.60784000      0.63108595      0.70133409      0.80639291      0.93459594      1.07771499      1.23055664
      0.42999997      1.09619089      0.95206851      0.82221314      0.71444695      0.64002692      0.61125646      0.63437724      0.70429717      0.80897128      0.93682152      1.07964559      1.23224780
      0.43999997      1.09813362      0.95430469      0.82480146      0.71742417      0.64334862      0.61473365      0.63772838      0.70731712      0.81160183      0.93909401      1.08161805      1.23397635
      0.44999997      1.10011747      0.95658687      0.82744090      0.72045711      0.64672904      0.61827054      0.64113842      0.71039320      0.81428406      0.94141307      1.08363213      1.23574214
      0.45999997      1.10214221      0.95891472      0.83013098      0.72354505      0.65016725      0.62186611      0.64460645      0.71352470      0.81701746      0.94377834      1.08568761      1.23754501
      0.46999997      1.10420761      0.96128791      0.83287120      0.72668731      0.65366234      0.62551935      0.64813153      0.71671089      0.81980152      0.94618949      1.08778426      1.23938478
      0.47999997      1.10631345      0.96370610      0.83566108      0.72988317      0.65721340      0.62922926      0.65171273      0.71995104      0.82263572      0.94864617      1.08992183      1.24126131
      0.48999997      1.10845950      0.96616895      0.83850011      0.73313194      0.66081953      0.63299483      0.65534913      0.72324443      0.82551955      0.95114802      1.09210008      1.24317442
      0.49999997      1.11064551      0.96867613      0.84138781      0.73643292      0.66447983      0.63681509      0.65903981      0.72659032      0.82845249      0.95369469      1.09431878      1.24512394
      0.50999997      1.11287127      0.97122729      0.84432366      0.73978540      0.66819342      0.64068905      0.66278388      0.72998801      0.83143402      0.95628581      1.09657767      1.24710971
      0.51999997      1.11513652      0.97382208      0.84730717      0.74318870      0.67195941      0.64461575      0.66658043      0.73343677      0.83446361      0.95892104      1.09887651      1.24913155
      0.52999997      1.11744103      0.97646016      0.85033784      0.74664211      0.67577692      0.64859422      0.67042858      0.73693588      0.83754076      0.96160000      1.10121505      1.25118929
      0.53999997      1.11978456      0.97914118      0.85341516      0.75014495      0.67964509      0.65262352      0.67432742      0.74048464      0.84066493      0.96432233      1.10359304      1.25328274
      0.54999997      1.12216686      0.98186478      0.85653864      0.75369652      0.68356305      0.65670272      0.67827610      0.74408232      0.84383560      0.96708767      1.10601021      1.25541174
      0.55999997      1.12458768      0.98463061      0.85970776      0.75729614      0.68752996      0.66083088      0.68227375      0.74772822      0.84705225      0.96989564      1.10846632      1.25757609
      0.56999996      1.12704678      0.98743832      0.86292203      0.76094312      0.69154497      0.66500711      0.68631951      0.75142165      0.85031437      0.97274588      1.11096111      1.25977563
      0.57999996      1.12954391      0.99028755      0.86618095      0.76463680      0.69560725      0.66923049      0.69041254      0.75516190      0.85362142      0.97563802      1.11349432      1.26201016
